score,b1,b2,b3,b4,b5,b6,b7,b8,b9,p1,p2,s1,s2
-2,-0.039000000000000035,-0.05499999999999999,-0.067,-0.006000000000000005,0.0040000000000000036,-0.008000000000000007,-0.025000000000000022,-0.01200000000000001,0.09,1.79,0.7600000000000007,0,1
1,0.063,0.041000000000000036,-0.064,-0.055999999999999994,-0.027000000000000024,0.182,-0.01100000000000001,-0.01599999999999996,0.243,-1.9100000000000001,-1.08,0,0
5,0.12699999999999997,0.025000000000000022,0.021999999999999964,-0.11999999999999997,-0.0040000000000000036,-0.007999999999999952,0.135,0.043999999999999984,-0.0030000000000000027,-0.11000000000000032,-0.28999999999999915,0,1
-6,0.008000000000000007,0.09199999999999997,0.08800000000000002,0.045999999999999985,-0.008000000000000007,-0.010000000000000009,-0.049000000000000016,0.19100000000000003,-0.04300000000000001,0.2200000000000002,0.35000000000000053,0,0
5,-0.05099999999999999,0.023999999999999966,0.0040000000000000036,-0.057999999999999996,-0.068,-0.02100000000000002,-0.17099999999999999,0.011999999999999955,-0.033,-0.5699999999999994,0.6799999999999997,0,1
5,-0.08599999999999997,-0.03199999999999997,-0.11300000000000004,-0.029000000000000026,-0.10099999999999998,0.009000000000000008,-0.15999999999999998,0.056999999999999995,-0.015000000000000013,0.8000000000000003,0.5700000000000003,0,0
-1,0.006000000000000005,-0.0030000000000000027,-0.02400000000000002,0.034999999999999976,-0.03899999999999998,0.089,-0.049000000000000044,0.10499999999999998,0.05299999999999999,-0.20999999999999996,0.10999999999999943,0,0
3,0.012999999999999956,-0.08900000000000002,-0.04299999999999998,-0.0040000000000000036,0.136,-0.03500000000000003,0.034999999999999976,0.0010000000000000009,0.368,-2.3999999999999995,0.2600000000000007,0,0
-2,-0.008000000000000007,-0.023999999999999966,0.049000000000000016,0.040000000000000036,-0.044999999999999984,-0.04899999999999999,-0.028000000000000025,0.010000000000000009,-0.05399999999999999,-2.9699999999999998,-0.05999999999999961,0,0
-4,-0.10299999999999998,0.0040000000000000036,-0.04700000000000004,-0.07099999999999995,-0.009000000000000008,0.187,0.04199999999999998,-0.006000000000000005,-0.04300000000000001,1.83,-0.33999999999999986,0,0
-6,-0.05399999999999999,-0.07800000000000001,0.0,-0.025999999999999968,-0.010000000000000009,-0.21300000000000002,-0.05299999999999999,0.033999999999999975,-0.05500000000000002,0.33999999999999986,0.6399999999999997,0,0
-4,0.0,0.0019999999999999463,-0.030000000000000027,-0.025000000000000022,0.0,0.04199999999999998,0.07299999999999998,0.066,0.025000000000000022,0.79,0.16000000000000014,0,0
1,0.006999999999999951,0.02300000000000002,-0.0020000000000000018,0.043999999999999984,-0.05299999999999999,0.014999999999999958,0.10899999999999999,0.08100000000000002,0.04000000000000001,3.3499999999999996,0.25,1,0
-8,-0.0050000000000000044,-0.04899999999999999,-0.04999999999999999,0.03200000000000003,-0.01799999999999996,-0.05099999999999999,-0.010000000000000009,0.024999999999999994,-0.015000000000000013,1.2400000000000002,0.040000000000000036,0,0
1,-0.020000000000000018,-0.006000000000000005,-0.068,-0.007999999999999952,-0.10300000000000001,0.05299999999999999,-0.05099999999999999,-0.050000000000000044,0.01699999999999996,-2.47,-0.33999999999999986,0,0
-8,-0.04700000000000004,0.015000000000000013,-0.04800000000000004,-0.03199999999999997,0.013000000000000012,-0.07899999999999999,-0.02799999999999997,-0.014000000000000012,-0.064,-0.8200000000000003,0.71,0,0
2,-0.039000000000000035,-0.030000000000000027,-0.03300000000000003,-0.018000000000000016,0.03600000000000003,0.08899999999999997,0.056999999999999995,0.07799999999999999,-0.05499999999999999,2.65,0.13999999999999968,0,0
6,0.012999999999999956,0.036000000000000004,-0.0010000000000000009,0.020000000000000018,0.10599999999999998,0.019999999999999962,-0.11200000000000002,0.12000000000000002,0.034999999999999976,-1.6,0.17999999999999972,1,0
1,-0.02699999999999997,-0.04800000000000004,0.03300000000000003,-0.06599999999999998,-0.023999999999999966,0.021999999999999964,0.025999999999999995,-0.04199999999999998,0.10399999999999998,0.7599999999999998,0.020000000000000462,0,1
4,-0.135,-0.04299999999999998,0.06,-0.01100000000000001,-0.017000000000000015,-0.05999999999999997,-0.04899999999999999,0.05199999999999999,-0.01100000000000001,-1.63,-0.3899999999999997,0,0
-1,-0.08800000000000002,0.0050000000000000044,-0.0020000000000000018,0.08199999999999996,-0.020000000000000018,-0.031000000000000028,-0.012999999999999956,-0.09499999999999997,0.023999999999999994,1.5200000000000005,0.39000000000000057,0,1
1,0.08300000000000002,0.010000000000000009,0.008999999999999952,0.08000000000000002,0.035999999999999976,0.03699999999999998,0.07900000000000001,0.025999999999999968,-0.01200000000000001,1.0099999999999998,-1.7700000000000005,0,0
-3,-0.066,0.03400000000000003,-0.0030000000000000027,-0.004999999999999949,0.04299999999999998,-0.03699999999999998,0.008999999999999952,0.07099999999999995,-0.01699999999999996,-0.6100000000000003,0.5699999999999994,0,0
-2,0.01200000000000001,-0.09199999999999997,0.01100000000000001,0.185,-0.026000000000000023,-0.015000000000000013,-0.02200000000000002,0.043999999999999984,-0.141,-0.7600000000000007,0.02999999999999936,0,0
3,0.04700000000000004,-0.021999999999999964,0.01200000000000001,0.019000000000000017,0.07500000000000001,0.0040000000000000036,0.016000000000000014,0.10200000000000001,0.08499999999999999,0.4300000000000006,-0.8499999999999996,0,0
2,-0.0030000000000000027,-0.069,0.013000000000000012,-0.066,0.07199999999999995,-0.09100000000000003,-0.02400000000000002,-0.05399999999999999,-0.063,2.4000000000000004,0.35000000000000053,0,1
2,0.05399999999999999,0.068,0.04299999999999998,-0.021999999999999964,-0.050000000000000044,0.064,0.05099999999999999,0.04099999999999998,0.10800000000000001,0.15000000000000036,-1.7600000000000002,1,0
-4,-0.08299999999999996,-0.044999999999999984,0.010000000000000009,0.05099999999999999,-0.01100000000000001,0.06399999999999995,-0.028000000000000025,-0.138,0.038000000000000034,4.25,0.5999999999999996,0,0
4,-0.018000000000000016,-0.023999999999999966,0.018000000000000016,0.16499999999999998,-0.045999999999999985,0.016000000000000014,-0.065,0.02799999999999997,-0.03999999999999998,0.36999999999999966,-0.020000000000000462,0,1
-3,0.049000000000000044,0.17800000000000002,0.016000000000000014,-0.021999999999999964,-0.028000000000000025,0.12400000000000003,0.07999999999999999,-0.027000000000000024,-0.008999999999999952,-1.7800000000000002,-0.8100000000000005,0,0
-1,-0.064,0.007999999999999952,0.02200000000000002,-0.030000000000000027,-0.03500000000000003,0.07199999999999995,-0.10399999999999998,-0.028000000000000025,0.08300000000000002,0.3600000000000003,0.3700000000000001,0,0
1,0.13799999999999996,0.07300000000000001,0.056999999999999995,-0.04500000000000004,0.04199999999999998,0.0010000000000000009,0.05099999999999996,0.065,-0.007000000000000006,-4.529999999999999,-1.7599999999999998,1,0
-3,-0.08099999999999996,0.03200000000000003,0.05600000000000005,0.07500000000000001,-0.03200000000000003,0.008000000000000007,-0.0050000000000000044,0.097,-0.04700000000000004,0.41999999999999993,0.6099999999999994,0,0
-12,0.016000000000000014,-0.07199999999999995,0.03699999999999998,0.018000000000000016,0.035999999999999976,-0.056999999999999995,-0.05299999999999999,0.014000000000000012,0.13199999999999998,-0.03000000000000025,0.08999999999999986,0,0
0,-0.01699999999999996,0.03700000000000003,0.04200000000000004,-0.010000000000000009,0.03999999999999998,0.069,-0.04799999999999999,0.04100000000000001,0.033,-1.2800000000000002,-0.8200000000000003,0,0
3,-0.025000000000000022,-0.027000000000000024,0.04199999999999998,-0.018000000000000016,-0.014999999999999958,0.11400000000000002,-0.02100000000000002,-0.009000000000000008,-0.007000000000000006,-2.2800000000000002,-0.46999999999999975,0,0
2,0.068,0.07999999999999996,-0.055999999999999994,0.01599999999999996,0.09199999999999997,0.012999999999999956,0.0,0.05499999999999999,-0.092,-0.40000000000000036,-0.7000000000000002,0,0
-6,-0.050000000000000044,0.013000000000000012,-0.030999999999999972,-0.04199999999999998,0.020999999999999963,-0.0040000000000000036,0.016000000000000014,-0.128,-0.11600000000000002,3.4800000000000004,1.7000000000000002,0,1
-1,-0.05900000000000005,0.0020000000000000018,0.046999999999999986,0.0030000000000000027,0.128,0.04099999999999998,0.031000000000000028,-0.0010000000000000009,0.05099999999999999,-1.56,-0.10999999999999943,0,0
4,-0.13999999999999999,0.07999999999999996,0.07799999999999996,-0.04199999999999998,0.05399999999999999,0.0040000000000000036,-0.07100000000000001,0.07,0.021999999999999964,-2.01,-0.3200000000000003,1,0
16,-0.08100000000000002,0.028000000000000025,0.0050000000000000044,-0.006000000000000005,0.012999999999999956,-0.020000000000000018,0.09499999999999997,0.0050000000000000044,-0.08999999999999997,-3.9799999999999995,-0.6600000000000001,0,0
-5,0.056999999999999995,0.10999999999999999,0.067,0.056999999999999995,-0.21000000000000002,0.0020000000000000018,0.02699999999999997,-0.0040000000000000036,0.13300000000000003,-0.4299999999999997,-0.6399999999999997,0,0
-1,0.01699999999999996,-0.06,0.019000000000000017,0.04099999999999998,0.09700000000000003,-0.01899999999999999,0.10499999999999998,-0.01100000000000001,0.05000000000000002,4.5,-0.10999999999999943,0,0
6,0.06899999999999995,0.10099999999999998,0.08699999999999997,0.027000000000000024,-0.034999999999999976,-0.11399999999999999,0.055999999999999994,-0.02300000000000002,-0.018000000000000016,0.14999999999999947,-0.3799999999999999,1,0
1,-0.0050000000000000044,-0.04700000000000004,0.05499999999999999,0.016000000000000014,0.045999999999999985,0.03500000000000003,-0.017000000000000015,0.01899999999999996,-0.04999999999999999,2.63,-0.6399999999999997,1,0
3,0.065,0.07200000000000001,0.033999999999999975,-0.08400000000000002,0.07,0.020999999999999963,0.016000000000000014,0.015000000000000013,0.025000000000000022,1.5100000000000002,-0.6700000000000008,0,0
4,-0.04700000000000004,0.013000000000000012,0.02899999999999997,-0.055999999999999994,-0.019999999999999962,-0.017000000000000015,-0.07599999999999998,0.198,-0.04300000000000004,5.83,1.6300000000000008,0,1
-2,0.012999999999999956,-0.059,-0.013000000000000012,0.11299999999999999,0.09800000000000003,-0.03799999999999998,-0.07599999999999998,0.11599999999999999,0.06,-1.06,-0.08999999999999986,0,1
7,-0.016000000000000014,0.069,-0.014000000000000012,0.05700000000000005,0.04300000000000004,-0.009000000000000008,0.18,-0.020000000000000018,0.033999999999999975,0.7600000000000007,-0.46999999999999975,1,0
2,0.043999999999999984,-0.07300000000000001,-0.142,-0.008000000000000007,0.02100000000000002,-0.041000000000000036,-0.063,-0.041000000000000036,0.045999999999999985,1.7999999999999998,1.12,0,1
-1,-0.066,-0.09599999999999997,-0.030999999999999972,0.031000000000000028,-0.01200000000000001,-0.07200000000000001,-0.06,0.0040000000000000036,-0.17099999999999999,1.7199999999999998,0.9500000000000002,0,1
1,0.10999999999999999,-0.019999999999999962,-0.0020000000000000018,0.134,0.07100000000000001,0.07300000000000001,-0.05700000000000002,0.064,-0.004999999999999949,-1.3899999999999997,-0.3199999999999994,0,0
-6,-0.01799999999999996,-0.0050000000000000044,0.0010000000000000009,-0.0040000000000000036,0.017000000000000015,0.019999999999999962,0.03200000000000003,0.05200000000000002,-0.019000000000000017,0.30000000000000027,-0.9199999999999999,0,0
1,0.019000000000000017,0.009000000000000008,-0.07100000000000001,-0.05399999999999999,-0.0030000000000000027,0.02200000000000002,0.014999999999999958,-0.007000000000000006,-0.04999999999999999,-2.12,-0.6800000000000006,1,0
4,-0.006000000000000005,-0.013000000000000012,-0.040000000000000036,-0.141,-0.07400000000000001,0.016000000000000014,0.006999999999999951,0.012999999999999984,-0.12100000000000002,-1.6600000000000001,1.0599999999999996,0,0
-4,-0.057999999999999996,-0.08999999999999997,0.03500000000000003,-0.021999999999999964,-0.091,-0.04299999999999998,-0.02100000000000002,-0.03700000000000003,-0.04199999999999998,5.4,0.9900000000000002,0,1
1,0.07800000000000001,0.14700000000000002,0.04999999999999996,0.04999999999999999,0.008000000000000007,-0.03799999999999998,-0.07699999999999999,0.10099999999999998,0.097,-0.28000000000000025,-0.33000000000000007,0,0
1,-0.0020000000000000018,0.021999999999999964,0.04799999999999999,0.029000000000000026,-0.010000000000000009,0.02300000000000002,0.01100000000000001,-0.02300000000000002,0.011999999999999955,1.2100000000000004,-0.9199999999999999,0,0
-3,0.02100000000000002,-0.04199999999999998,0.041000000000000036,-0.0030000000000000027,0.07300000000000001,-0.069,-0.040000000000000036,-0.07100000000000001,-0.05199999999999999,-2.5700000000000003,-0.6600000000000001,1,0
-7,-0.132,-0.006000000000000005,0.05099999999999999,-0.10199999999999998,0.03899999999999998,0.011999999999999955,-0.05300000000000005,0.026000000000000023,-0.12600000000000003,3.78,1.1199999999999992,1,0
-2,-0.02899999999999997,-0.0010000000000000009,0.019000000000000017,-0.08800000000000002,-0.08399999999999996,-0.019999999999999962,-0.045999999999999985,-0.069,0.010000000000000009,1.5500000000000003,0.9500000000000002,0,1
8,0.03700000000000003,-0.02200000000000002,0.09100000000000003,0.052000000000000046,0.07100000000000004,0.177,0.07999999999999999,0.03199999999999997,-0.12700000000000003,-1.9000000000000004,-0.4299999999999997,0,0
1,0.0040000000000000036,0.0,0.01200000000000001,-0.05499999999999999,0.022999999999999965,0.131,0.02300000000000002,0.010999999999999954,-0.045999999999999985,-0.13999999999999968,-0.9300000000000006,0,0
0,-0.04200000000000004,-0.063,0.02100000000000002,-0.015000000000000013,0.05299999999999999,0.142,-0.055999999999999994,-0.09499999999999997,0.09799999999999998,0.1900000000000004,0.04999999999999982,1,1
1,0.04800000000000004,-0.09000000000000002,-0.018000000000000016,-0.007999999999999952,-0.009000000000000008,0.03199999999999997,0.059,0.033999999999999975,-0.015000000000000013,2.8,1.33,0,0
1,-0.066,-0.08300000000000002,-0.05900000000000005,-0.065,-0.007000000000000006,0.04199999999999998,-0.013999999999999985,0.025000000000000022,0.161,-0.4800000000000004,0.33999999999999986,0,0
-1,0.0020000000000000018,-0.0069999999999999785,-0.08400000000000002,-0.043999999999999984,-0.13999999999999999,0.032999999999999974,-0.02699999999999997,-0.067,0.016000000000000014,0.45999999999999996,1.2199999999999998,0,0
-7,0.05499999999999999,0.04800000000000004,0.04200000000000004,-0.006000000000000005,0.010000000000000009,0.043999999999999984,0.0050000000000000044,0.0,-0.029000000000000026,1.8499999999999996,-0.54,0,0
-1,-0.0050000000000000044,-0.09200000000000003,-0.008000000000000007,-0.07,0.006000000000000005,0.064,0.01100000000000001,-0.02999999999999997,0.07399999999999998,1.8099999999999996,0.05999999999999961,1,0
-10,-0.022999999999999965,-0.04199999999999998,0.061,-0.043999999999999984,0.009000000000000008,0.018000000000000016,0.03999999999999998,-0.015000000000000013,-0.148,0.040000000000000036,1.42,0,0
3,-0.07200000000000001,-0.043999999999999984,-0.02899999999999997,0.066,-0.17700000000000002,-0.028000000000000025,-0.046999999999999986,-0.015999999999999986,0.066,0.2599999999999998,0.2999999999999998,0,0
1,0.018000000000000016,-0.09000000000000002,-0.00599999999999995,0.07700000000000001,0.0,0.039000000000000035,-0.014000000000000012,-0.09299999999999997,-0.04199999999999998,-2.4999999999999996,1.21,0,0
13,0.06299999999999994,-0.0020000000000000018,0.03700000000000003,0.059,-0.285,0.019000000000000017,0.03899999999999998,-0.15499999999999997,-0.035999999999999976,-1.0099999999999998,-0.6699999999999999,0,0
2,-0.020000000000000018,0.0,0.027000000000000024,-0.03400000000000003,-0.055999999999999994,0.07400000000000001,-0.08099999999999996,0.08799999999999997,-0.08300000000000002,0.3799999999999999,0.03000000000000025,0,0
-6,-0.021999999999999964,-0.033999999999999975,0.043999999999999984,0.028000000000000025,0.027000000000000024,-0.05199999999999999,0.015000000000000013,-0.07899999999999996,-0.006000000000000005,4.5,1.46,0,0
-1,-0.07100000000000001,-0.05400000000000005,-0.07400000000000001,-0.07,0.019000000000000017,0.06,-0.05199999999999999,0.015000000000000013,-0.11000000000000001,-0.4599999999999995,0.3000000000000007,0,0
-5,-0.09299999999999997,-0.08200000000000002,0.038000000000000034,-0.09100000000000003,0.014000000000000012,0.008000000000000007,-0.09500000000000003,-0.251,-0.007000000000000006,2.8200000000000003,1.2400000000000002,0,0
5,0.052000000000000046,-0.046999999999999986,0.01200000000000001,0.08999999999999997,-0.16399999999999998,0.099,0.015000000000000013,0.0010000000000000009,-0.07900000000000001,-0.29000000000000004,-0.75,0,0
1,0.030999999999999972,0.11499999999999999,-0.07400000000000001,0.0020000000000000018,-0.05399999999999999,-0.066,0.08799999999999997,0.04199999999999998,-0.119,-0.5800000000000001,-1.0699999999999994,0,0
-8,0.03999999999999998,0.0,-0.007000000000000006,0.09299999999999997,0.059,0.025000000000000022,0.007999999999999952,-0.07,0.013999999999999985,-4.010000000000001,-0.9500000000000002,0,0
2,0.035999999999999976,0.01899999999999996,-0.017000000000000015,-0.04700000000000004,0.006000000000000005,-0.0020000000000000018,0.01200000000000001,0.023999999999999966,0.045999999999999985,0.8600000000000003,-0.7599999999999998,0,0
-7,-0.0040000000000000036,-0.02999999999999997,0.0030000000000000027,0.013000000000000012,0.02799999999999997,-0.05300000000000005,-0.10599999999999998,-0.029000000000000026,-0.098,0.009999999999999787,1.08,0,0
3,0.069,0.007000000000000006,-0.12999999999999998,-0.0010000000000000009,0.07700000000000001,0.052000000000000046,0.0050000000000000044,-0.061,0.146,-0.9600000000000004,-0.15999999999999925,0,0
-4,0.025999999999999968,-0.016000000000000014,0.07100000000000001,-0.029000000000000026,-0.08200000000000002,0.010000000000000009,-0.019999999999999962,0.07200000000000001,0.196,-1.65,-1.0099999999999998,0,0
1,0.019999999999999962,-0.02400000000000002,0.012999999999999956,0.032999999999999974,-0.04199999999999998,-0.0040000000000000036,-0.04600000000000004,0.03799999999999998,0.014000000000000012,1.6800000000000002,-0.7600000000000002,1,0
-3,0.35600000000000004,-0.065,-0.06,-0.025000000000000022,-0.05499999999999999,-0.019000000000000017,-0.08499999999999999,0.010000000000000009,-0.006000000000000005,8.53,1.1000000000000005,0,0
1,0.023999999999999966,0.03200000000000003,0.0,0.11499999999999999,0.02300000000000002,0.07500000000000001,0.14899999999999997,-0.065,-0.025999999999999968,-0.28000000000000025,-0.16000000000000014,1,0
8,0.04899999999999999,0.09700000000000003,0.10400000000000001,-0.027000000000000024,0.017000000000000015,0.0,0.08500000000000002,-0.07500000000000001,-0.01799999999999996,-1.3899999999999997,-1.1000000000000005,0,0
6,0.04799999999999999,0.029000000000000026,0.05099999999999999,0.02699999999999997,0.012999999999999956,0.09199999999999997,0.07299999999999998,0.10699999999999998,-0.07699999999999999,-2.5199999999999996,-1.0,0,0
3,0.021999999999999964,-0.03400000000000003,-0.038000000000000034,0.09400000000000003,0.04099999999999998,0.020000000000000018,0.06599999999999998,0.059,0.02799999999999997,-3.0399999999999996,-0.7999999999999998,1,0
-10,0.22400000000000003,-0.07500000000000001,0.07199999999999998,-0.064,-0.06,-0.01100000000000001,-0.063,-0.028000000000000025,-0.0009999999999999454,3.8100000000000005,1.1900000000000004,0,1
8,0.05500000000000005,0.045999999999999985,-0.091,0.09499999999999997,0.030999999999999972,0.11500000000000002,0.014000000000000012,0.031000000000000028,0.11199999999999999,1.13,-0.2400000000000002,1,0
4,-0.07600000000000001,-0.12499999999999997,-0.014000000000000012,-0.08199999999999996,0.015000000000000013,-0.02100000000000002,0.0020000000000000018,-0.176,0.096,0.33999999999999986,0.7599999999999998,0,0
-7,0.014000000000000012,-0.11099999999999999,0.006000000000000005,0.12599999999999997,-0.04299999999999998,-0.03700000000000003,0.006000000000000005,0.010000000000000009,0.033999999999999975,-0.7599999999999998,-0.5700000000000003,1,1
-1,0.033999999999999975,0.029000000000000026,-0.024999999999999967,-0.01100000000000001,-0.05099999999999999,0.009000000000000008,0.064,0.07599999999999998,-0.016000000000000014,0.3700000000000001,0.5999999999999996,0,0
-1,-0.10400000000000004,0.07700000000000001,0.009000000000000008,-0.014999999999999958,-0.022999999999999965,-0.030999999999999972,0.041000000000000036,-0.01200000000000001,-0.01200000000000001,0.5499999999999998,-1.38,0,0
2,0.11699999999999997,0.03300000000000003,-0.07600000000000001,0.02300000000000002,-0.008999999999999952,-0.09299999999999997,-0.059000000000000025,-0.11200000000000002,-0.008000000000000007,3.75,-0.09999999999999964,0,1
-6,-0.07700000000000001,0.0040000000000000036,-0.020000000000000018,-0.044999999999999984,0.018000000000000016,-0.05500000000000005,-0.05399999999999999,-0.13600000000000004,0.08600000000000002,4.5600000000000005,0.8099999999999996,0,0
-1,-0.0050000000000000044,-0.0010000000000000009,-0.10699999999999998,-0.01200000000000001,-0.066,-0.010000000000000009,-0.07300000000000001,0.04400000000000001,0.08799999999999997,0.7600000000000002,-0.5700000000000003,0,1
1,-0.04799999999999999,0.007000000000000006,0.11200000000000002,-0.009999999999999953,-0.045999999999999985,-0.06999999999999998,-0.003999999999999948,0.121,0.07900000000000001,-0.5699999999999998,0.5900000000000007,0,0
-6,-0.014999999999999958,0.136,-0.16800000000000004,0.026000000000000023,0.04799999999999999,-0.06399999999999997,-0.031000000000000028,0.09100000000000003,-0.043999999999999984,-1.6,-1.2999999999999998,0,0
1,-0.007000000000000006,-0.0040000000000000036,-0.015000000000000013,0.09200000000000003,-0.020000000000000018,-0.029000000000000026,0.0020000000000000018,-0.08199999999999999,0.05099999999999999,0.16000000000000014,-0.11000000000000032,0,0
-7,0.05199999999999999,0.035999999999999976,-0.0009999999999999454,0.023999999999999966,-0.02100000000000002,-0.04799999999999999,-0.0020000000000000018,-0.010000000000000009,-0.11199999999999999,1.0200000000000005,-0.4899999999999993,0,1
3,-0.03899999999999998,0.10600000000000001,-0.012999999999999956,-0.05799999999999997,0.0050000000000000044,-0.068,-0.02699999999999997,-0.05600000000000002,0.10799999999999998,0.3199999999999994,0.5499999999999998,0,0
3,0.09100000000000003,-0.14300000000000002,0.010000000000000009,0.03600000000000003,-0.13099999999999998,0.09699999999999998,-0.01799999999999996,0.007000000000000006,-0.044999999999999984,0.8100000000000005,-1.3200000000000003,0,0
2,-0.04700000000000004,0.006000000000000005,0.07599999999999998,0.019000000000000017,-0.014000000000000012,-0.09900000000000003,-0.034999999999999976,-0.08499999999999999,0.007000000000000006,0.29000000000000004,-0.1200000000000001,0,0
7,0.05099999999999999,0.05399999999999999,-0.0010000000000000009,-0.02200000000000002,0.023999999999999966,-0.04100000000000001,-0.030999999999999972,0.015000000000000013,0.07799999999999996,-2.6200000000000006,-1.0300000000000002,1,0
1,0.04999999999999999,0.08000000000000002,-0.020000000000000018,-0.030000000000000027,0.05399999999999999,0.015000000000000013,0.008000000000000007,-0.03200000000000003,-0.04199999999999998,-3.97,-0.8700000000000001,1,0
-2,0.16800000000000004,0.015000000000000013,-0.07399999999999995,-0.02300000000000002,0.02300000000000002,-0.029000000000000026,-0.03199999999999997,-0.009999999999999981,-0.04999999999999999,7.009999999999999,1.67,0,0
4,-0.08700000000000002,-0.10300000000000001,-0.08299999999999996,-0.0010000000000000009,0.0050000000000000044,0.024999999999999967,-0.02100000000000002,-0.08900000000000002,0.025999999999999968,0.75,0.6500000000000004,0,0
-2,-0.009000000000000008,-0.020000000000000018,-0.019000000000000017,0.07700000000000001,0.0040000000000000036,-0.033999999999999975,0.08200000000000002,0.062,-0.07500000000000001,-1.65,-0.1900000000000004,0,0
-6,0.03899999999999998,0.02699999999999997,-0.02999999999999997,0.0,-0.07599999999999998,-0.148,0.057999999999999996,0.03699999999999998,-0.0030000000000000027,1.0799999999999996,-0.9500000000000002,1,0
1,0.04800000000000004,0.028000000000000025,0.059,-0.031000000000000028,0.033,0.025999999999999968,0.025999999999999968,-0.03700000000000003,-0.133,-0.3100000000000005,-0.8700000000000001,1,0
3,0.09400000000000003,-0.02400000000000002,-0.027000000000000024,-0.0030000000000000027,0.01200000000000001,0.014000000000000012,-0.07300000000000001,-0.006000000000000005,-0.04899999999999999,2.98,1.6199999999999992,0,0
-5,0.019999999999999962,-0.02100000000000002,0.046999999999999986,-0.097,-0.146,-0.0010000000000000009,0.03799999999999998,-0.10599999999999998,-0.065,0.20000000000000018,0.6500000000000004,0,0
9,-0.013000000000000012,0.062,-0.028000000000000025,0.02400000000000002,0.013000000000000012,0.01100000000000001,0.067,-0.096,0.020999999999999963,-1.0099999999999998,-0.27000000000000046,0,0
1,-0.08800000000000002,0.013999999999999957,0.08000000000000002,-0.04200000000000004,-0.04199999999999998,0.04199999999999998,0.028000000000000025,0.18700000000000003,0.0020000000000000018,-0.6499999999999995,-0.3899999999999997,0,1
-3,0.03600000000000003,-0.057999999999999996,-0.015000000000000013,0.014000000000000012,0.030000000000000027,-0.10799999999999998,0.020000000000000018,-0.057999999999999996,0.009000000000000008,0.10999999999999943,0.3700000000000001,0,0
-1,0.07700000000000001,-0.011999999999999955,-0.017999999999999988,-0.0010000000000000009,0.07200000000000001,0.0,0.021999999999999964,-0.028000000000000025,0.11099999999999999,-0.4500000000000002,-0.9100000000000001,0,0
1,-0.11499999999999999,-0.027000000000000024,0.020000000000000018,-0.03500000000000003,-0.08699999999999997,0.006000000000000005,-0.08499999999999999,0.07899999999999999,-0.08399999999999996,3.25,0.9800000000000004,0,0
-2,0.05399999999999999,0.045999999999999985,0.173,0.020000000000000018,0.055999999999999994,0.006000000000000005,0.00599999999999995,-0.02200000000000002,-0.06099999999999997,-1.3599999999999999,-0.3699999999999992,0,0
3,0.03200000000000003,-0.006000000000000005,-0.03199999999999997,0.019999999999999962,-0.013000000000000012,-0.14700000000000002,0.040000000000000036,-0.023999999999999994,-0.04999999999999999,0.6100000000000003,0.33000000000000007,0,0
4,0.02799999999999997,0.009000000000000008,-0.025000000000000022,0.0,0.019999999999999962,-0.0030000000000000027,0.08899999999999997,-0.066,0.09699999999999998,0.3599999999999999,-0.9299999999999997,0,0
5,-0.01100000000000001,0.02300000000000002,-0.0020000000000000018,0.07600000000000001,0.064,-0.127,-0.0030000000000000027,-0.08500000000000002,0.0040000000000000036,-1.5099999999999998,-0.2599999999999998,0,0
-5,-0.031000000000000028,0.008000000000000007,0.033999999999999975,0.0030000000000000027,0.17,0.07299999999999998,0.020000000000000018,-0.065,-0.022999999999999965,-1.58,-0.54,0,0
5,0.01599999999999996,-0.02999999999999997,0.02300000000000002,-0.05600000000000002,0.048000000000000015,0.0010000000000000009,0.15599999999999997,-0.07299999999999998,-0.059000000000000025,-0.71,-0.7000000000000002,0,0
1,-0.013000000000000012,0.019000000000000017,0.07700000000000001,0.03400000000000003,-0.096,0.062,-0.04600000000000001,-0.006000000000000005,0.016000000000000014,0.6699999999999999,0.5800000000000001,0,0
6,-0.061000000000000054,-0.06,0.08300000000000002,0.033999999999999975,-0.04700000000000004,0.0010000000000000009,0.03999999999999998,0.03999999999999998,0.07500000000000001,-0.16000000000000014,0.9500000000000002,0,0
3,-0.043999999999999984,-0.014000000000000012,0.04099999999999998,0.030999999999999972,-0.010000000000000009,-0.017000000000000015,0.07600000000000001,-0.09199999999999997,0.030000000000000027,0.7399999999999998,0.1800000000000006,0,0
8,0.07,0.01200000000000001,-0.031000000000000028,0.02699999999999997,0.065,0.08400000000000002,0.0050000000000000044,-0.09,0.008000000000000007,-1.42,-0.5700000000000003,0,1
-8,0.0,0.055999999999999994,-0.065,0.006999999999999951,-0.016000000000000014,-0.05400000000000002,-0.06599999999999998,0.08199999999999999,0.09899999999999999,0.33999999999999986,-0.6100000000000003,0,0
-2,-0.04199999999999998,0.11700000000000005,0.062,-0.02400000000000002,0.020999999999999963,-0.052000000000000046,-0.03899999999999998,-0.043999999999999984,-0.008000000000000007,9.600000000000001,0.9500000000000002,0,0
1,-0.08000000000000002,0.01599999999999996,0.05399999999999999,0.057999999999999996,-0.047000000000000014,0.11199999999999999,0.05199999999999999,-0.034999999999999976,0.11399999999999999,-1.3599999999999999,0.1800000000000006,0,0
